workgroup,product,servicetype,seriousness2,activity,resource,supportsection,servicelevel,responsiblesection,lifecycle:transition,timestamp,customer,case
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-29 07:04:50+00:00,Value 222,Case 1750
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 6,Value 1,Value 2,Value 1,complete,2012-05-29 07:07:30+00:00,Value 222,Case 1750
Value 2,Value 3,Value 2,Value 2,Wait,Value 6,Value 1,Value 2,Value 1,complete,2012-06-06 10:23:33+00:00,Value 222,Case 1750
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 6,Value 1,Value 2,Value 1,complete,2012-06-06 13:12:49+00:00,Value 222,Case 1750
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-06 13:13:17+00:00,Value 222,Case 1750
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-17 12:47:20+00:00,Value 275,Case 1751
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-07-17 13:49:31+00:00,Value 275,Case 1751
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-07-18 12:44:16+00:00,Value 275,Case 1751
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-01 12:50:16+00:00,Value 275,Case 1751
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-02-08 15:20:25+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-02-10 10:21:47+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Wait,Value 4,Value 1,Value 2,Value 1,complete,2012-02-13 11:32:49+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-02-14 16:28:17+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-02-14 16:37:51+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-02-15 14:25:54+00:00,Value 24,Case 1752
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-29 09:30:25+00:00,Value 24,Case 1752
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-03-22 16:35:07+00:00,Value 17,Case 1753
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-03-23 08:04:26+00:00,Value 17,Case 1753
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-03-23 16:11:58+00:00,Value 17,Case 1753
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-05-09 15:40:15+00:00,Value 17,Case 1753
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-01-16 09:49:20+00:00,Value 49,Case 1754
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 9,Value 1,Value 2,Value 1,complete,2013-02-07 09:04:51+00:00,Value 49,Case 1754
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 2,Value 1,complete,2013-02-07 09:05:03+00:00,Value 49,Case 1754
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2013-02-26 14:02:02+00:00,Value 49,Case 1754
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-03-13 14:02:19+00:00,Value 49,Case 1754
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-07-21 07:46:37+00:00,Value 8,Case 1756
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 16,Value 1,Value 2,Value 1,complete,2011-07-26 12:22:20+00:00,Value 8,Case 1756
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 16,Value 1,Value 2,Value 1,complete,2011-07-26 12:44:11+00:00,Value 8,Case 1756
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-09-03 07:50:29+00:00,Value 8,Case 1756
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-05-19 08:19:49+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-05-19 08:27:41+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-05-19 08:27:59+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-05-19 10:43:52+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Create SW anomaly,Value 2,Value 1,Value 2,Value 1,complete,2010-05-19 14:33:45+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-06-09 14:02:17+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-06-24 14:02:34+00:00,Value 22,Case 1757
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 8,Value 1,Value 3,Value 1,complete,2010-12-22 09:57:47+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-12-22 10:29:39+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-12-22 10:40:09+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2010-12-22 14:50:01+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2011-01-13 14:29:56+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 14,Value 1,Value 3,Value 1,complete,2011-01-14 09:25:47+00:00,Value 73,Case 1758
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-01-29 09:26:12+00:00,Value 73,Case 1758
Value 2,Value 3,Value 2,Value 3,Insert ticket,Value 5,Value 1,Value 4,Value 1,complete,2010-09-20 11:10:02+00:00,Value 92,Case 1759
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-09-20 12:43:23+00:00,Value 92,Case 1759
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 12,Value 1,Value 2,Value 1,complete,2010-09-20 12:45:07+00:00,Value 92,Case 1759
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 12,Value 1,Value 2,Value 1,complete,2010-09-20 12:45:16+00:00,Value 92,Case 1759
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-11-04 13:45:56+00:00,Value 92,Case 1759
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-17 10:44:26+00:00,Value 16,Case 176
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-07-17 10:44:48+00:00,Value 16,Case 176
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-07-18 13:11:34+00:00,Value 16,Case 176
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-01 10:50:31+00:00,Value 16,Case 176
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-07-26 10:58:19+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-07-26 10:58:37+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-07-29 08:45:30+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-07-30 09:26:09+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Wait,Value 1,Value 1,Value 2,Value 1,complete,2013-07-30 13:12:31+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-08-19 15:24:27+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-08-20 10:09:21+00:00,Value 3,Case 1760
Value 1,Value 2,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-09-04 10:09:35+00:00,Value 3,Case 1760
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 9,Value 1,Value 3,Value 1,complete,2013-03-26 11:29:29+00:00,Value 13,Case 1761
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-04-10 07:42:36+00:00,Value 13,Case 1761
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2013-05-07 07:16:40+00:00,Value 13,Case 1761
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-05-22 07:16:57+00:00,Value 13,Case 1761
Value 2,Value 3,Value 2,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-03-20 08:19:39+00:00,Value 236,Case 1762
Value 2,Value 3,Value 2,Value 1,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-03-20 08:19:48+00:00,Value 236,Case 1762
Value 2,Value 3,Value 2,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-03-22 16:03:47+00:00,Value 236,Case 1762
Value 2,Value 3,Value 2,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-20 07:20:18+00:00,Value 236,Case 1762
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2011-06-17 08:04:48+00:00,Value 169,Case 1763
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 7,Value 1,Value 2,Value 1,complete,2011-06-17 08:26:39+00:00,Value 169,Case 1763
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 7,Value 1,Value 2,Value 1,complete,2011-06-17 08:27:42+00:00,Value 169,Case 1763
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-07-31 08:11:49+00:00,Value 169,Case 1763
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2010-12-14 16:30:55+00:00,Value 306,Case 1765
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-01-19 08:04:23+00:00,Value 306,Case 1765
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2011-01-19 08:04:45+00:00,Value 306,Case 1765
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-02-03 08:05:05+00:00,Value 306,Case 1765
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2010-05-04 07:09:38+00:00,Value 18,Case 1766
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-05-21 08:04:17+00:00,Value 18,Case 1766
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2010-05-21 08:20:04+00:00,Value 18,Case 1766
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-06-05 08:20:16+00:00,Value 18,Case 1766
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 8,Value 1,Value 2,Value 1,complete,2011-02-25 08:59:36+00:00,Value 9,Case 1767
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 11,Value 1,Value 2,Value 1,complete,2011-03-01 15:41:56+00:00,Value 9,Case 1767
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 11,Value 1,Value 2,Value 1,complete,2011-03-01 15:42:02+00:00,Value 9,Case 1767
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-04-10 08:01:05+00:00,Value 9,Case 1767
Value 2,Value 9,Value 2,Value 2,Assign seriousness,Value 2,Value 3,Value 2,Value 4,complete,2010-01-22 08:17:33+00:00,Value 35,Case 1768
Value 2,Value 9,Value 2,Value 2,Take in charge ticket,Value 11,Value 3,Value 2,Value 4,complete,2010-01-22 08:46:15+00:00,Value 35,Case 1768
Value 2,Value 9,Value 2,Value 2,Resolve ticket,Value 11,Value 3,Value 2,Value 4,complete,2010-01-25 13:23:52+00:00,Value 35,Case 1768
Value 2,Value 9,Value 2,Value 2,Closed,Value 5,Value 3,Value 2,Value 4,complete,2010-03-14 10:38:11+00:00,Value 35,Case 1768
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 1,Value 1,complete,2012-01-25 10:23:13+00:00,Value 62,Case 1769
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 1,Value 1,complete,2012-01-25 10:58:06+00:00,Value 62,Case 1769
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 1,Value 1,complete,2012-01-25 14:19:23+00:00,Value 62,Case 1769
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 1,Value 1,complete,2012-02-29 10:30:35+00:00,Value 62,Case 1769
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-01-18 08:12:04+00:00,Value 88,Case 177
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-01-18 08:21:52+00:00,Value 88,Case 177
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-01-18 09:42:03+00:00,Value 88,Case 177
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-18 08:21:43+00:00,Value 88,Case 177
Value 1,Value 3,Value 1,Value 3,Insert ticket,Value 15,Value 3,Value 3,Value 4,complete,2010-03-26 10:20:10+00:00,Value 55,Case 1770
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 15,Value 3,Value 3,Value 4,complete,2010-03-26 10:24:51+00:00,Value 55,Case 1770
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 15,Value 3,Value 3,Value 4,complete,2010-03-26 10:25:12+00:00,Value 55,Case 1770
Value 1,Value 3,Value 1,Value 2,Create SW anomaly,Value 15,Value 3,Value 3,Value 4,complete,2010-03-26 10:25:24+00:00,Value 55,Case 1770
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 2,Value 3,Value 3,Value 4,complete,2010-04-30 13:18:02+00:00,Value 55,Case 1770
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 3,Value 3,Value 4,complete,2010-05-15 13:18:17+00:00,Value 55,Case 1770
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-12-13 11:22:15+00:00,Value 64,Case 1771
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-01-02 09:01:08+00:00,Value 64,Case 1771
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2013-01-02 09:49:12+00:00,Value 64,Case 1771
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-17 09:49:28+00:00,Value 64,Case 1771
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-11-26 13:51:44+00:00,Value 18,Case 1772
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-11-29 16:25:52+00:00,Value 18,Case 1772
Value 1,Value 2,Value 1,Value 1,Wait,Value 2,Value 1,Value 2,Value 1,complete,2012-11-30 14:50:50+00:00,Value 18,Case 1772
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-12-17 09:09:54+00:00,Value 18,Case 1772
Value 1,Value 2,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-01 09:10:06+00:00,Value 18,Case 1772
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-01-18 11:26:59+00:00,Value 58,Case 1773
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-01-18 11:27:09+00:00,Value 58,Case 1773
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-01-19 13:21:00+00:00,Value 58,Case 1773
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-04 11:30:33+00:00,Value 58,Case 1773
Value 1,Value 6,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-01-10 16:48:38+00:00,Value 36,Case 1776
Value 1,Value 6,Value 1,Value 1,Take in charge ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-01-11 11:54:25+00:00,Value 36,Case 1776
Value 1,Value 6,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-02-06 16:38:02+00:00,Value 36,Case 1776
Value 1,Value 6,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-02-21 16:38:19+00:00,Value 36,Case 1776
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2013-11-14 13:21:34+00:00,Value 237,Case 1777
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 20,Value 1,Value 3,Value 1,complete,2013-11-21 09:18:10+00:00,Value 237,Case 1777
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 20,Value 1,Value 3,Value 1,complete,2013-12-02 15:00:12+00:00,Value 237,Case 1777
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-12-17 15:00:30+00:00,Value 237,Case 1777
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-02-22 14:49:43+00:00,Value 81,Case 178
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-02-22 14:49:52+00:00,Value 81,Case 178
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-02-29 09:36:49+00:00,Value 81,Case 178
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-24 14:50:18+00:00,Value 81,Case 178
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-06-06 12:11:22+00:00,Value 172,Case 1780
Value 1,Value 1,Value 1,Value 2,Take in charge ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-06-11 12:07:08+00:00,Value 172,Case 1780
Value 1,Value 1,Value 1,Value 2,Wait,Value 1,Value 1,Value 2,Value 1,complete,2012-06-28 07:35:39+00:00,Value 172,Case 1780
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-07-16 07:32:02+00:00,Value 172,Case 1780
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-31 07:32:15+00:00,Value 172,Case 1780
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-05 11:39:11+00:00,Value 49,Case 1781
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-12-09 08:07:57+00:00,Value 49,Case 1781
Value 1,Value 1,Value 1,Value 1,Wait,Value 13,Value 1,Value 2,Value 1,complete,2011-12-19 10:35:06+00:00,Value 49,Case 1781
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-12-19 10:50:02+00:00,Value 49,Case 1781
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-05 12:00:31+00:00,Value 49,Case 1781
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 6,Value 1,Value 2,Value 1,complete,2010-07-27 08:30:09+00:00,Value 16,Case 1782
Value 1,Value 3,Value 1,Value 1,Take in charge ticket,Value 6,Value 1,Value 2,Value 1,complete,2010-07-27 08:30:25+00:00,Value 16,Case 1782
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 6,Value 1,Value 2,Value 1,complete,2010-07-27 08:46:39+00:00,Value 16,Case 1782
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-08-27 08:40:22+00:00,Value 16,Case 1782
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 19,Value 1,Value 3,Value 1,complete,2010-06-29 16:25:00+00:00,Value 9,Case 1783
Value 1,Value 3,Value 1,Value 2,Take in charge ticket,Value 7,Value 1,Value 3,Value 1,complete,2010-07-21 08:40:38+00:00,Value 9,Case 1783
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 7,Value 1,Value 3,Value 1,complete,2010-07-21 08:40:52+00:00,Value 9,Case 1783
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2010-08-05 08:41:04+00:00,Value 9,Case 1783
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-03-19 14:57:11+00:00,Value 205,Case 1784
Value 1,Value 1,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-03-20 13:19:21+00:00,Value 205,Case 1784
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-03-20 14:44:20+00:00,Value 205,Case 1784
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-03-20 14:44:21+00:00,Value 205,Case 1784
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-19 14:01:20+00:00,Value 205,Case 1784
Value 2,Value 3,Value 2,Value 2,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2010-09-30 07:12:05+00:00,Value 100,Case 1786
Value 2,Value 3,Value 2,Value 2,Take in charge ticket,Value 6,Value 1,Value 2,Value 1,complete,2010-09-30 09:52:04+00:00,Value 100,Case 1786
Value 2,Value 3,Value 2,Value 2,Resolve ticket,Value 6,Value 1,Value 2,Value 1,complete,2010-10-25 07:55:52+00:00,Value 100,Case 1786
Value 2,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2010-11-09 08:56:09+00:00,Value 100,Case 1786
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-31 16:08:12+00:00,Value 16,Case 1787
Value 1,Value 2,Value 1,Value 1,Take in charge ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-08-06 09:01:23+00:00,Value 16,Case 1787
Value 1,Value 2,Value 1,Value 1,Wait,Value 13,Value 1,Value 2,Value 1,complete,2012-08-16 07:25:03+00:00,Value 16,Case 1787
Value 1,Value 2,Value 1,Value 1,Wait,Value 13,Value 1,Value 2,Value 1,complete,2012-08-16 07:25:03+00:00,Value 16,Case 1787
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-08-23 14:30:26+00:00,Value 16,Case 1787
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-08-23 14:30:29+00:00,Value 16,Case 1787
