workgroup,product,servicetype,seriousness2,activity,resource,supportsection,servicelevel,responsiblesection,lifecycle:transition,timestamp,customer,case
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-05 12:50:30+00:00,Value 51,Case 4468
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-03-13 17:27:23+00:00,Value 50,Case 447
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2013-03-29 10:28:24+00:00,Value 50,Case 447
Value 1,Value 4,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-04-13 09:28:47+00:00,Value 50,Case 447
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-08-31 12:23:56+00:00,Value 169,Case 4479
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-08-31 12:24:57+00:00,Value 169,Case 4479
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-01 12:31:05+00:00,Value 169,Case 4479
Value 1,Value 13,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-06-21 15:51:10+00:00,Value 143,Case 4493
Value 1,Value 13,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-06-21 15:52:05+00:00,Value 143,Case 4493
Value 1,Value 13,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-06-21 15:52:16+00:00,Value 143,Case 4493
Value 1,Value 13,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-07-29 16:00:43+00:00,Value 143,Case 4493
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-07-07 07:28:31+00:00,Value 51,Case 4495
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-07-07 09:10:50+00:00,Value 51,Case 4495
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-09 07:30:23+00:00,Value 51,Case 4495
Value 1,Value 4,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-11-03 14:18:03+00:00,Value 247,Case 4512
Value 1,Value 4,Value 1,Value 1,Wait,Value 1,Value 1,Value 2,Value 1,complete,2011-11-04 15:30:03+00:00,Value 247,Case 4512
Value 1,Value 4,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-11-08 11:51:28+00:00,Value 247,Case 4512
Value 1,Value 4,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-23 10:50:25+00:00,Value 247,Case 4512
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 3,Value 1,complete,2012-02-15 09:14:20+00:00,Value 102,Case 4527
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 3,Value 1,complete,2012-02-15 09:15:47+00:00,Value 102,Case 4527
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-03-24 09:20:32+00:00,Value 102,Case 4527
Value 1,Value 3,Value 2,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-11-18 13:33:44+00:00,Value 375,Case 4528
Value 1,Value 3,Value 2,Value 2,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-11-18 14:35:55+00:00,Value 375,Case 4528
Value 1,Value 3,Value 2,Value 2,Wait,Value 1,Value 1,Value 2,Value 1,complete,2011-11-21 10:42:07+00:00,Value 375,Case 4528
Value 1,Value 3,Value 2,Value 2,Wait,Value 1,Value 1,Value 2,Value 1,complete,2011-11-21 10:42:08+00:00,Value 375,Case 4528
Value 1,Value 3,Value 2,Value 2,Resolve ticket,Value 6,Value 1,Value 2,Value 1,complete,2011-11-28 09:30:49+00:00,Value 375,Case 4528
Value 1,Value 3,Value 2,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-01 13:40:38+00:00,Value 375,Case 4528
Value 1,Value 20,Value 1,Value 1,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-05-03 14:30:03+00:00,Value 283,Case 4530
Value 1,Value 20,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2013-05-06 07:21:22+00:00,Value 283,Case 4530
Value 1,Value 20,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-05-21 07:07:07+00:00,Value 283,Case 4530
Value 1,Value 20,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-06-05 07:07:29+00:00,Value 283,Case 4530
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 14,Value 1,Value 2,Value 1,complete,2013-05-17 12:17:46+00:00,Value 275,Case 4532
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 14,Value 1,Value 2,Value 1,complete,2013-06-05 11:02:43+00:00,Value 275,Case 4532
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-06-20 11:03:02+00:00,Value 275,Case 4532
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-07-06 10:04:33+00:00,Value 16,Case 4536
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-07-07 08:27:35+00:00,Value 16,Case 4536
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-08-06 10:10:22+00:00,Value 16,Case 4536
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-01-26 16:53:54+00:00,Value 51,Case 4546
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-01-27 08:27:55+00:00,Value 51,Case 4546
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-01-27 08:35:02+00:00,Value 51,Case 4546
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-28 17:00:18+00:00,Value 51,Case 4546
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-12-28 13:21:10+00:00,Value 51,Case 4578
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-12-28 13:23:28+00:00,Value 51,Case 4578
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-28 13:30:15+00:00,Value 51,Case 4578
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-05-15 15:30:10+00:00,Value 22,Case 479
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-05-16 07:06:18+00:00,Value 22,Case 479
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-06-15 15:41:31+00:00,Value 22,Case 479
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-27 14:35:58+00:00,Value 177,Case 482
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-30 08:24:22+00:00,Value 177,Case 482
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-30 08:24:22+00:00,Value 177,Case 482
Value 1,Value 1,Value 1,Value 2,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-02 14:40:27+00:00,Value 177,Case 482
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 1,Value 1,complete,2013-02-12 14:11:11+00:00,Value 27,Case 529
Value 1,Value 1,Value 1,Value 1,Wait,Value 1,Value 1,Value 1,Value 1,complete,2013-02-14 11:42:21+00:00,Value 27,Case 529
Value 1,Value 1,Value 1,Value 1,Wait,Value 9,Value 1,Value 1,Value 1,complete,2013-03-29 08:04:45+00:00,Value 27,Case 529
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 1,Value 1,complete,2013-03-29 09:02:44+00:00,Value 27,Case 529
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 1,Value 1,complete,2013-04-13 08:02:57+00:00,Value 27,Case 529
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2011-08-26 07:17:43+00:00,Value 17,Case 550
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-08-26 07:26:10+00:00,Value 17,Case 550
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-09-28 07:20:19+00:00,Value 17,Case 550
Value 1,Value 1,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2013-02-14 15:55:56+00:00,Value 9,Case 554
Value 1,Value 1,Value 1,Value 2,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2013-03-18 15:57:40+00:00,Value 9,Case 554
Value 1,Value 1,Value 1,Value 2,Closed,Value 3,Value 1,Value 3,Value 1,complete,2013-04-02 14:58:00+00:00,Value 9,Case 554
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-05 09:23:18+00:00,Value 167,Case 556
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-07-05 09:44:30+00:00,Value 167,Case 556
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-08-07 09:30:11+00:00,Value 167,Case 556
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-01-30 11:32:58+00:00,Value 16,Case 56
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-01-30 11:33:23+00:00,Value 16,Case 56
Value 1,Value 2,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-14 11:40:25+00:00,Value 16,Case 56
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2011-09-22 08:10:27+00:00,Value 199,Case 578
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2011-09-26 07:42:40+00:00,Value 199,Case 578
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-10-25 08:20:28+00:00,Value 199,Case 578
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-11-16 15:49:30+00:00,Value 22,Case 58
Value 1,Value 1,Value 1,Value 1,Create SW anomaly,Value 1,Value 1,Value 2,Value 1,complete,2012-11-16 15:49:51+00:00,Value 22,Case 58
Value 1,Value 1,Value 1,Value 1,Require upgrade,Value 2,Value 1,Value 2,Value 1,complete,2012-11-28 13:50:07+00:00,Value 22,Case 58
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-12-17 09:55:05+00:00,Value 22,Case 58
Value 1,Value 1,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-01-01 09:55:26+00:00,Value 22,Case 58
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 3,Value 1,complete,2011-10-17 13:39:19+00:00,Value 41,Case 604
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 3,Value 1,complete,2011-10-18 07:27:07+00:00,Value 41,Case 604
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2011-11-24 14:40:49+00:00,Value 41,Case 604
Value 1,Value 3,Value 1,Value 2,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2012-05-28 15:16:47+00:00,Value 22,Case 62
Value 1,Value 3,Value 1,Value 2,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-05-28 15:18:27+00:00,Value 22,Case 62
Value 1,Value 3,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-07-26 15:20:39+00:00,Value 22,Case 62
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 9,Value 1,Value 2,Value 1,complete,2012-02-15 11:15:29+00:00,Value 17,Case 629
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2012-02-15 11:16:08+00:00,Value 17,Case 629
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-17 11:20:59+00:00,Value 17,Case 629
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-09 14:27:30+00:00,Value 207,Case 653
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 3,Value 1,complete,2012-07-09 14:36:07+00:00,Value 207,Case 653
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 3,Value 1,complete,2012-07-10 07:46:40+00:00,Value 207,Case 653
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-01 08:13:01+00:00,Value 207,Case 653
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-23 07:52:47+00:00,Value 16,Case 700
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-07-23 10:15:27+00:00,Value 16,Case 700
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-07-23 10:20:33+00:00,Value 16,Case 700
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-07 08:00:29+00:00,Value 16,Case 700
Value 1,Value 1,Value 1,Value 4,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-04-06 15:00:32+00:00,Value 9,Case 705
Value 1,Value 1,Value 1,Value 4,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-04-06 15:16:02+00:00,Value 9,Case 705
Value 1,Value 1,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-05-11 15:11:57+00:00,Value 9,Case 705
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-31 11:01:15+00:00,Value 9,Case 73
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-31 11:02:02+00:00,Value 9,Case 73
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-07 11:00:40+00:00,Value 9,Case 73
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2011-11-16 10:53:41+00:00,Value 36,Case 742
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2011-11-17 15:43:26+00:00,Value 36,Case 742
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-17 11:02:13+00:00,Value 36,Case 742
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-01-10 15:01:36+00:00,Value 51,Case 76
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 2,Value 1,complete,2012-01-10 15:58:08+00:00,Value 51,Case 76
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-02-25 15:10:39+00:00,Value 51,Case 76
Value 1,Value 11,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-03-08 09:52:53+00:00,Value 113,Case 777
Value 1,Value 11,Value 1,Value 1,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-03-09 15:02:58+00:00,Value 113,Case 777
Value 1,Value 11,Value 1,Value 1,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-03-09 15:38:51+00:00,Value 113,Case 777
Value 1,Value 11,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-25 09:00:31+00:00,Value 113,Case 777
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-02-01 11:07:48+00:00,Value 231,Case 807
Value 1,Value 2,Value 1,Value 1,Require upgrade,Value 4,Value 1,Value 2,Value 1,complete,2013-02-19 08:46:03+00:00,Value 231,Case 807
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2013-02-19 10:33:21+00:00,Value 231,Case 807
Value 1,Value 2,Value 1,Value 1,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-03-06 10:33:27+00:00,Value 231,Case 807
Value 1,Value 1,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 3,Value 1,complete,2012-07-27 13:04:28+00:00,Value 146,Case 811
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-27 13:05:46+00:00,Value 146,Case 811
Value 1,Value 1,Value 1,Value 1,Resolve ticket,Value 1,Value 1,Value 3,Value 1,complete,2012-07-27 13:05:46+00:00,Value 146,Case 811
Value 1,Value 1,Value 1,Value 1,Closed,Value 5,Value 1,Value 3,Value 1,complete,2012-09-05 13:10:22+00:00,Value 146,Case 811
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2011-11-17 15:46:20+00:00,Value 74,Case 885
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2011-11-18 16:13:22+00:00,Value 74,Case 885
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-20 15:51:09+00:00,Value 74,Case 885
Value 1,Value 3,Value 1,Value 1,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2011-11-14 09:17:44+00:00,Value 224,Case 893
Value 1,Value 3,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2011-11-14 09:57:23+00:00,Value 224,Case 893
Value 1,Value 3,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2011-12-15 09:20:17+00:00,Value 224,Case 893
Value 1,Value 8,Value 1,Value 1,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2012-07-31 07:21:57+00:00,Value 51,Case 901
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-08-02 15:24:42+00:00,Value 51,Case 901
Value 1,Value 8,Value 1,Value 1,Resolve ticket,Value 4,Value 1,Value 2,Value 1,complete,2012-08-02 15:25:31+00:00,Value 51,Case 901
Value 1,Value 8,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-09-15 07:30:39+00:00,Value 51,Case 901
Value 1,Value 8,Value 1,Value 4,Assign seriousness,Value 4,Value 1,Value 2,Value 1,complete,2011-12-02 11:12:53+00:00,Value 51,Case 923
Value 1,Value 8,Value 1,Value 4,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-12-02 14:23:34+00:00,Value 51,Case 923
Value 1,Value 8,Value 1,Value 4,Resolve ticket,Value 9,Value 1,Value 2,Value 1,complete,2011-12-02 14:23:34+00:00,Value 51,Case 923
Value 1,Value 8,Value 1,Value 4,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-01-06 11:20:44+00:00,Value 51,Case 923
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2012-02-16 11:01:24+00:00,Value 33,Case 932
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2012-02-16 11:02:10+00:00,Value 33,Case 932
Value 1,Value 2,Value 1,Value 2,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-03-31 10:11:41+00:00,Value 33,Case 932
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 1,Value 1,Value 2,Value 1,complete,2013-04-19 16:00:59+00:00,Value 254,Case 980
Value 1,Value 2,Value 1,Value 2,Assign seriousness,Value 2,Value 1,Value 2,Value 1,complete,2013-05-15 10:04:42+00:00,Value 254,Case 980
Value 1,Value 2,Value 1,Value 2,Resolve ticket,Value 2,Value 1,Value 2,Value 1,complete,2013-05-15 10:05:53+00:00,Value 254,Case 980
Value 1,Value 2,Value 1,Value 2,Closed,Value 3,Value 1,Value 2,Value 1,complete,2013-05-30 10:06:11+00:00,Value 254,Case 980
Value 1,Value 2,Value 1,Value 1,Assign seriousness,Value 13,Value 1,Value 2,Value 1,complete,2012-03-08 11:10:56+00:00,Value 22,Case 983
Value 1,Value 2,Value 1,Value 1,Resolve ticket,Value 13,Value 1,Value 2,Value 1,complete,2012-03-08 11:11:48+00:00,Value 22,Case 983
Value 1,Value 2,Value 1,Value 1,Closed,Value 5,Value 1,Value 2,Value 1,complete,2012-04-10 10:20:47+00:00,Value 22,Case 983
